element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason
Fe,I,3020.801,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.116 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3020.9172,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.048 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3021.5588,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.072 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3022.157,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.008 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3022.2597,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.103 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3022.7119,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.077 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3023.3424,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.097 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3023.4393,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.097 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3023.571,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.015 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3024.3344,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.086 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3024.4201,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.086 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3024.5649,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.124 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3024.6889,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.124 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3025.0,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.057 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3025.3808,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.100 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3025.5622,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.145 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3025.9755,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.112 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3026.2343,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.173 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3028.6811,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.065 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3028.7462,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.065 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3029.0729,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.028 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3029.7513,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.059 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3030.9637,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.008 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3031.2657,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.025 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3031.8587,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.215 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3032.4066,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.064 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3032.4702,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.064 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3032.7877,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.132 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3032.9422,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.078 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3033.02,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.078 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3033.5869,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.018 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3033.7997,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.213 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3034.1939,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.158 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3035.2397,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.068 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3035.8422,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.257 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3036.3364,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.237 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3037.4399,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.035 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3037.6813,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.132 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3038.7114,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.155 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3039.6644,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.101 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3040.0308,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.113 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3040.2148,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.184 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3041.0297,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.048 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3041.515,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.052 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3042.3553,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.138 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3043.1291,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.004 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3044.6687,kpno_solar_atlas,505.24947367092597,"PROFILE-FIT (gaussian); gap 0.458 A [PER-LINE ESCAPE from near-UV ban]; model integrated; chi2_red=0.08342; sigma_fit=0.4000 A (init 0.0175, floor 0.0026); ew_err=222.66 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0304",,-3.780034172814225,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.012, predicted 0.143) — the line is absent from the spectrum or misplaced in the list"
Fe,I,3046.5037,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.021 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3046.6569,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.086 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3047.8479,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.002 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3047.9994,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.108 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3049.1597,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.111 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3050.2688,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.122 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3050.743,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.004 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3052.2636,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.043 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3053.836,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.138 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3053.9744,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.017 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3054.0479,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.056 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3054.4667,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.028 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3056.6507,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.018 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3057.5829,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.272 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3058.1268,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.039 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3058.6494,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.266 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3058.9747,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.055 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3059.5279,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.099 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3059.8045,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.012 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3060.4744,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.147 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3061.1076,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.051 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3061.1582,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.051 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3061.5365,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.176 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3063.2517,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.005 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3063.3335,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.067 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3063.4022,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.002 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3064.0175,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.010 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3064.1478,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.031 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3065.0273,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.025 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3066.1986,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.176 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3066.8135,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.018 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3066.8969,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.056 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3067.323,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.236 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3068.4459,kpno_solar_atlas,625.7005017346813,"PROFILE-FIT (gaussian); gap 0.339 A [PER-LINE ESCAPE from near-UV ban]; model integrated; chi2_red=0.06305; sigma_fit=0.4000 A (init 0.0176, floor 0.0026); ew_err=244.02 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0304",,-3.6905519673805336,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.265 A from the catalogued position (depth 0.946 vs 0.627 at the line) — the EW is an upper bound on a blend, not this line"
