element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason
Fe,I,6953.0057,kpno_solar_atlas,53.90518379287095,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001877; sigma_fit=0.4000 A (init 0.0399, floor 0.0059); ew_err=28.63 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0692",,-5.110542054284895,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.567 A from the catalogued position (depth 0.234 vs 0.071 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,6960.3217,kpno_solar_atlas,22.032607291664522,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001309; sigma_fit=0.0059 A (init 0.0399, floor 0.0059); ew_err=17.13 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0692,lm0696",,-5.499563419113891,,False,"FIT-PINNED: fitted sigma 0.0059 A sits on the instrumental floor 0.0059 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,6963.0158,kpno_solar_atlas,10.955064490789637,"PROFILE-FIT (voigt), model integrated; chi2_red=5.335e-05; sigma_fit=0.0059 A (init 0.0399, floor 0.0059); ew_err=5.72 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-5.80318244211862,,False,"FIT-PINNED: fitted sigma 0.0059 A sits on the instrumental floor 0.0059 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,6970.4728,kpno_solar_atlas,28.073452048403652,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0006121; sigma_fit=0.3578 A (init 0.0400, floor 0.0059); ew_err=8.11 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-5.394966417962176,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.404 A from the catalogued position (depth 0.130 vs 0.064 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,6971.9317,kpno_solar_atlas,20.085374056989128,"PROFILE-FIT (voigt), model integrated; chi2_red=3.941e-05; sigma_fit=0.0059 A (init 0.0400, floor 0.0059); ew_err=3.34 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-5.54047319976388,,False,"FIT-PINNED: fitted sigma 0.0059 A sits on the instrumental floor 0.0059 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,6975.4259,kpno_solar_atlas,29.10311043312986,"PROFILE-FIT (voigt), model integrated; chi2_red=2.388e-05; sigma_fit=0.0254 A (init 0.0400, floor 0.0059); ew_err=8.35 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-5.379631322302542,,True,
Fe,I,6976.2651,kpno_solar_atlas,64.90243099096763,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0005218; sigma_fit=0.0059 A (init 0.0400, floor 0.0059); ew_err=12.15 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-5.031362011472282,,False,"FIT-PINNED: fitted sigma 0.0059 A sits on the instrumental floor 0.0059 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,6976.9219,kpno_solar_atlas,97.4110871912118,"PROFILE-FIT (voigt), model integrated; chi2_red=0.007287; sigma_fit=0.4000 A (init 0.0400, floor 0.0059); ew_err=40.89 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-4.855055471021682,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.552 A from the catalogued position (depth 0.272 vs 0.130 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,6977.4283,kpno_solar_atlas,45.82662741625969,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001405; sigma_fit=0.0267 A (init 0.0400, floor 0.0059); ew_err=12.89 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-5.182577485603412,,True,
Fe,I,6978.8501,kpno_solar_atlas,104.11356872759397,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01387; sigma_fit=0.0059 A (init 0.0400, floor 0.0059); ew_err=13.65 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-4.826276536979186,,False,"FIT-PINNED: fitted sigma 0.0059 A sits on the instrumental floor 0.0059 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,6981.6184,kpno_solar_atlas,29.881162945714426,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0002065; sigma_fit=0.0059 A (init 0.0400, floor 0.0059); ew_err=3.63 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-5.368558611749955,,False,"FIT-PINNED: fitted sigma 0.0059 A sits on the instrumental floor 0.0059 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,6986.5165,kpno_solar_atlas,58.7204316113798,"PROFILE-FIT (voigt), model integrated; chi2_red=3.633e-05; sigma_fit=0.0059 A (init 0.0401, floor 0.0059); ew_err=1.15 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-5.0754714499571145,,False,"FIT-PINNED: fitted sigma 0.0059 A sits on the instrumental floor 0.0059 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,6988.5233,kpno_solar_atlas,48.07364938101849,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01165; sigma_fit=0.0059 A (init 0.0401, floor 0.0059); ew_err=10.21 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-5.1624783257899125,,False,"FIT-PINNED: fitted sigma 0.0059 A sits on the instrumental floor 0.0059 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,6994.9852,kpno_solar_atlas,23.970605440525073,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001465; sigma_fit=0.3557 A (init 0.0401, floor 0.0059); ew_err=38.76 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-5.4651077965292565,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.373 A from the catalogued position (depth 0.075 vs 0.044 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,6997.1401,kpno_solar_atlas,14.107818393645685,"PROFILE-FIT (voigt), model integrated; chi2_red=3.413e-05; sigma_fit=0.2336 A (init 0.0401, floor 0.0059); ew_err=22.58 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696",,-5.695460709176569,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.018, predicted 0.221) — the line is absent from the spectrum or misplaced in the list"
Fe,I,6999.883,kpno_solar_atlas,65.4438695085171,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001218; sigma_fit=0.0337 A (init 0.0401, floor 0.0059); ew_err=11.56 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696,lm0700",,-5.029221811020564,,True,
Fe,I,7000.6143,kpno_solar_atlas,26.333824767744503,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001715; sigma_fit=0.0073 A (init 0.0401, floor 0.0059); ew_err=11.19 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0696,lm0700",,-5.424622209457381,,True,
Fe,I,7005.5804,kpno_solar_atlas,109.07149454746003,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00225; sigma_fit=0.0059 A (init 0.0402, floor 0.0059); ew_err=18.51 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-4.807732857567657,,False,"FIT-PINNED: fitted sigma 0.0059 A sits on the instrumental floor 0.0059 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7007.9651,kpno_solar_atlas,39.44227079519469,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0003115; sigma_fit=0.0060 A (init 0.0402, floor 0.0060); ew_err=2.88 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-5.249630019894477,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7010.3456,kpno_solar_atlas,22.177002949308836,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001013; sigma_fit=0.0060 A (init 0.0402, floor 0.0060); ew_err=10.93 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-5.499836574357352,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7010.728,kpno_solar_atlas,56.3483995003274,"PROFILE-FIT (voigt), model integrated; chi2_red=0.002397; sigma_fit=0.4000 A (init 0.0402, floor 0.0060); ew_err=76.50 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-5.094881532806216,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.598 A from the catalogued position (depth 0.283 vs 0.030 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7011.3431,kpno_solar_atlas,51.57699552057638,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0006556; sigma_fit=0.0060 A (init 0.0402, floor 0.0060); ew_err=4.27 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-5.1333451799482495,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7014.9863,kpno_solar_atlas,32.54964745883412,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0004409; sigma_fit=0.1539 A (init 0.0402, floor 0.0060); ew_err=64.88 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-5.333480538064293,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.305 A from the catalogued position (depth 0.106 vs 0.082 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7016.0551,kpno_solar_atlas,201.18369249335186,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01445; sigma_fit=0.3050 A (init 0.0402, floor 0.0060); ew_err=33.21 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-4.542500216209494,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.380 A from the catalogued position (depth 0.599 vs 0.394 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7016.3803,kpno_solar_atlas,190.9561844070449,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01272; sigma_fit=0.0060 A (init 0.0402, floor 0.0060); ew_err=17.73 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-4.565179392285499,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7016.7179,kpno_solar_atlas,151.84922407599308,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00277; sigma_fit=0.0060 A (init 0.0402, floor 0.0060); ew_err=20.40 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-4.664721439424108,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7022.39,kpno_solar_atlas,79.40397491532714,"PROFILE-FIT (voigt), model integrated; chi2_red=0.009377; sigma_fit=0.4000 A (init 0.0403, floor 0.0060); ew_err=97.20 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-4.946642701566403,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.568 A from the catalogued position (depth 0.438 vs 0.098 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7022.9519,kpno_solar_atlas,87.81605102401294,"PROFILE-FIT (voigt), model integrated; chi2_red=0.009553; sigma_fit=0.0060 A (init 0.0403, floor 0.0060); ew_err=11.92 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-4.902945790418124,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7023.5069,kpno_solar_atlas,66.20487483929705,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01845; sigma_fit=0.0060 A (init 0.0403, floor 0.0060); ew_err=16.88 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-5.025664044551798,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7024.0499,kpno_solar_atlas,45.963516657307125,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01324; sigma_fit=0.0060 A (init 0.0403, floor 0.0060); ew_err=22.51 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-5.184174339157097,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7024.6406,kpno_solar_atlas,85.99836827439472,"PROFILE-FIT (voigt), model integrated; chi2_red=0.004387; sigma_fit=0.0060 A (init 0.0403, floor 0.0060); ew_err=23.06 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-4.912133898385444,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7027.5925,kpno_solar_atlas,62.81768048619746,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001628; sigma_fit=0.0060 A (init 0.0403, floor 0.0060); ew_err=6.99 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-5.048724674440173,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7028.5723,kpno_solar_atlas,33.50303456487715,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0006099; sigma_fit=0.2904 A (init 0.0403, floor 0.0060); ew_err=70.20 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-5.321782971200675,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.401 A from the catalogued position (depth 0.088 vs 0.040 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7029.1307,kpno_solar_atlas,31.143570153456725,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001757; sigma_fit=0.0700 A (init 0.0403, floor 0.0060); ew_err=10.56 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-5.353533222107174,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.158 A from the catalogued position (depth 0.088 vs 0.074 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7030.8649,kpno_solar_atlas,18.784537864579168,"PROFILE-FIT (voigt), model integrated; chi2_red=6.314e-05; sigma_fit=0.0060 A (init 0.0403, floor 0.0060); ew_err=18.05 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-5.573208237868653,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7032.309,kpno_solar_atlas,36.521130948699785,"PROFILE-FIT (voigt), model integrated; chi2_red=2.051e-05; sigma_fit=0.0129 A (init 0.0403, floor 0.0060); ew_err=0.71 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-5.28455372755177,,True,
Fe,I,7038.2199,kpno_solar_atlas,77.97530876862851,"PROFILE-FIT (voigt), model integrated; chi2_red=0.003747; sigma_fit=0.0207 A (init 0.0404, floor 0.0060); ew_err=8.02 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700",,-4.9555057285127155,,True,
Fe,I,7038.7689,kpno_solar_atlas,51.78909512672908,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01469; sigma_fit=0.0060 A (init 0.0404, floor 0.0060); ew_err=18.15 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0700,lm0704",,-5.133258383515274,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7044.6351,kpno_solar_atlas,31.34745415899174,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0002507; sigma_fit=0.0060 A (init 0.0404, floor 0.0060); ew_err=3.69 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0704",,-5.351656226358569,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7052.715,kpno_solar_atlas,72.75096785707144,"PROFILE-FIT (voigt), model integrated; chi2_red=0.000893; sigma_fit=0.0426 A (init 0.0404, floor 0.0060); ew_err=3.52 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0704",,-4.9865175589523,,True,
Fe,I,7068.4119,kpno_solar_atlas,82.51003850606865,"PROFILE-FIT (voigt), model integrated; chi2_red=0.000599; sigma_fit=0.0060 A (init 0.0405, floor 0.0060); ew_err=3.44 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0704",,-4.932815059570747,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7068.5991,kpno_solar_atlas,81.51268251832016,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0005317; sigma_fit=0.0060 A (init 0.0405, floor 0.0060); ew_err=3.39 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0704",,-4.938108165414943,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7071.8597,kpno_solar_atlas,40.149993437906204,"PROFILE-FIT (voigt), model integrated; chi2_red=2.36e-05; sigma_fit=0.0190 A (init 0.0405, floor 0.0060); ew_err=2.05 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0704",,-5.245848157403946,,True,
Fe,I,7072.8046,kpno_solar_atlas,13.732339639748623,"PROFILE-FIT (voigt), model integrated; chi2_red=6.671e-05; sigma_fit=0.0060 A (init 0.0406, floor 0.0060); ew_err=12.11 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0704",,-5.711847123795266,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7082.1484,kpno_solar_atlas,13.567213399141249,"PROFILE-FIT (voigt), model integrated; chi2_red=2.331e-05; sigma_fit=0.2884 A (init 0.0406, floor 0.0060); ew_err=11.66 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0704,lm0708",,-5.7176743666783025,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.355 A from the catalogued position (depth 0.025 vs 0.022 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7083.3943,kpno_solar_atlas,33.337820365874286,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001328; sigma_fit=0.0060 A (init 0.0406, floor 0.0060); ew_err=4.38 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0708",,-5.327304215498597,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7086.7244,kpno_solar_atlas,30.60837502543412,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001303; sigma_fit=0.0261 A (init 0.0406, floor 0.0060); ew_err=1.36 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0708",,-5.364605269686983,,True,
Fe,I,7090.3835,kpno_solar_atlas,77.99685303906922,"PROFILE-FIT (voigt), model integrated; chi2_red=7.557e-05; sigma_fit=0.0390 A (init 0.0407, floor 0.0060); ew_err=1.17 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0708",,-4.958592645210123,,True,
Fe,I,7091.9211,kpno_solar_atlas,20.954862036541616,"PROFILE-FIT (voigt), model integrated; chi2_red=1.304e-05; sigma_fit=0.0172 A (init 0.0407, floor 0.0060); ew_err=3.94 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0708",,-5.529479089430132,,True,
Fe,I,7092.8343,kpno_solar_atlas,35.35896759411983,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0004048; sigma_fit=0.1725 A (init 0.0407, floor 0.0060); ew_err=12.78 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0708",,-5.302320238090064,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.241 A from the catalogued position (depth 0.123 vs 0.082 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7093.0804,kpno_solar_atlas,34.96660462609607,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00041; sigma_fit=0.0060 A (init 0.0407, floor 0.0060); ew_err=8.60 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0708",,-5.307181419686046,,False,"FIT-PINNED: fitted sigma 0.0060 A sits on the instrumental floor 0.0060 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
