wavelength_air_A,wavelength_vac_A,residual_flux,irradiance_uW_cm2_nm
8676.92380,8679.30720,0.98506,99.37000
8676.93480,8679.31820,0.98488,99.35000
8676.94520,8679.32860,0.98472,99.34000
8676.95620,8679.33960,0.98438,99.30000
8676.96660,8679.35000,0.98336,99.20000
8676.97750,8679.36090,0.98238,99.10000
8676.98790,8679.37130,0.98161,99.02000
8676.99890,8679.38230,0.97968,98.83000
8677.00990,8679.39330,0.97711,98.57000
8677.02030,8679.40370,0.97574,98.43000
8677.03120,8679.41460,0.97478,98.33000
8677.04160,8679.42500,0.97336,98.19000
8677.05260,8679.43600,0.97275,98.13000
8677.06300,8679.44640,0.97289,98.14000
8677.07400,8679.45740,0.97259,98.11000
8677.08440,8679.46780,0.97291,98.14000
8677.09530,8679.47870,0.97467,98.32000
8677.10570,8679.48910,0.97629,98.48000
8677.11670,8679.50010,0.97723,98.58000
8677.12710,8679.51060,0.97881,98.74000
8677.13810,8679.52160,0.98082,98.94000
8677.14900,8679.53250,0.98214,99.07000
8677.15940,8679.54290,0.98320,99.18000
8677.17040,8679.55390,0.98441,99.30000
8677.18080,8679.56430,0.98494,99.36000
8677.19180,8679.57530,0.98483,99.34000
8677.20210,8679.58560,0.98529,99.39000
8677.21310,8679.59660,0.98655,99.52000
8677.22350,8679.60700,0.98735,99.60000
8677.23450,8679.61800,0.98724,99.59000
8677.24490,8679.62840,0.98726,99.59000
8677.25590,8679.63940,0.98776,99.64000
8677.26680,8679.65030,0.98797,99.66000
8677.27720,8679.66070,0.98801,99.66000
8677.28820,8679.67170,0.98819,99.68000
8677.29860,8679.68210,0.98815,99.68000
8677.30960,8679.69310,0.98814,99.68000
8677.31990,8679.70340,0.98839,99.70000
8677.33090,8679.71440,0.98814,99.67000
8677.34130,8679.72480,0.98746,99.61000
8677.35230,8679.73580,0.98752,99.61000
8677.36270,8679.74620,0.98806,99.67000
8677.37370,8679.75720,0.98784,99.64000
8677.38400,8679.76750,0.98730,99.59000
8677.39500,8679.77850,0.98763,99.62000
8677.40600,8679.78950,0.98817,99.68000
8677.41640,8679.79990,0.98783,99.64000
8677.42740,8679.81090,0.98736,99.59000
8677.43770,8679.82120,0.98755,99.61000
8677.44870,8679.83220,0.98778,99.64000
8677.45910,8679.84260,0.98778,99.64000
8677.47010,8679.85360,0.98793,99.65000
8677.48050,8679.86400,0.98793,99.65000
8677.49150,8679.87500,0.98760,99.62000
8677.50180,8679.88540,0.98768,99.62000
8677.51280,8679.89640,0.98828,99.69000
8677.52380,8679.90740,0.98851,99.71000
8677.53420,8679.91780,0.98825,99.68000
8677.54520,8679.92880,0.98808,99.66000
8677.55550,8679.93910,0.98799,99.65000
8677.56650,8679.95010,0.98801,99.66000
8677.57690,8679.96050,0.98817,99.67000
8677.58790,8679.97150,0.98797,99.65000
8677.59830,8679.98190,0.98752,99.61000
8677.60930,8679.99290,0.98730,99.58000
8677.61960,8680.00320,0.98728,99.58000
8677.63060,8680.01420,0.98762,99.62000
8677.64160,8680.02520,0.98784,99.64000
8677.65200,8680.03560,0.98730,99.58000
8677.66300,8680.04660,0.98711,99.56000
8677.67330,8680.05690,0.98764,99.62000
8677.68430,8680.06790,0.98763,99.62000
8677.69470,8680.07830,0.98760,99.61000
8677.70570,8680.08930,0.98829,99.68000
8677.71610,8680.09970,0.98868,99.72000
8677.72710,8680.11070,0.98859,99.71000
8677.73740,8680.12100,0.98849,99.70000
8677.74840,8680.13200,0.98853,99.71000
8677.75880,8680.14240,0.98900,99.75000
8677.76980,8680.15340,0.98913,99.77000
8677.78080,8680.16440,0.98846,99.70000
8677.79110,8680.17470,0.98815,99.67000
8677.80210,8680.18570,0.98795,99.65000
8677.81250,8680.19610,0.98680,99.53000
8677.82350,8680.20710,0.98571,99.42000
8677.83390,8680.21750,0.98535,99.38000
8677.84480,8680.22840,0.98466,99.31000
8677.85520,8680.23880,0.98310,99.16000
8677.86620,8680.24990,0.98162,99.01000
8677.87660,8680.26030,0.98110,98.95000
8677.88760,8680.27130,0.98050,98.89000
8677.89860,8680.28230,0.97895,98.74000
8677.90890,8680.29260,0.97791,98.63000
8677.91990,8680.30360,0.97813,98.65000
8677.93030,8680.31400,0.97827,98.67000
8677.94130,8680.32500,0.97776,98.61000
8677.95170,8680.33540,0.97763,98.60000
8677.96260,8680.34630,0.97886,98.73000
8677.97300,8680.35670,0.98048,98.89000
8677.98400,8680.36770,0.98104,98.94000
8677.99440,8680.37810,0.98192,99.03000
8678.00540,8680.38910,0.98386,99.23000
8678.01640,8680.40010,0.98478,99.32000
8678.02670,8680.41040,0.98500,99.34000
8678.03770,8680.42140,0.98591,99.43000
8678.04810,8680.43180,0.98617,99.46000
8678.05910,8680.44280,0.98607,99.45000
8678.06950,8680.45320,0.98683,99.53000
8678.08040,8680.46410,0.98692,99.54000
8678.09080,8680.47450,0.98612,99.45000
8678.10180,8680.48550,0.98610,99.45000
8678.11220,8680.49590,0.98648,99.49000
8678.12320,8680.50690,0.98647,99.49000
8678.13420,8680.51790,0.98660,99.50000
8678.14450,8680.52820,0.98712,99.55000
8678.15550,8680.53920,0.98739,99.58000
8678.16590,8680.54960,0.98706,99.55000
8678.17690,8680.56060,0.98713,99.55000
8678.18730,8680.57100,0.98789,99.63000
8678.19820,8680.58190,0.98783,99.62000
8678.20860,8680.59230,0.98740,99.58000
8678.21960,8680.60330,0.98806,99.65000
8678.23000,8680.61370,0.98853,99.69000
8678.24100,8680.62480,0.98828,99.67000
8678.25200,8680.63580,0.98855,99.70000
8678.26230,8680.64610,0.98875,99.72000
8678.27330,8680.65710,0.98846,99.69000
8678.28370,8680.66750,0.98882,99.72000
8678.29470,8680.67850,0.98942,99.78000
8678.30510,8680.68890,0.98930,99.77000
8678.31600,8680.69980,0.98888,99.73000
8678.32640,8680.71020,0.98867,99.71000
8678.33740,8680.72120,0.98890,99.73000
8678.34780,8680.73160,0.98941,99.78000
8678.35880,8680.74260,0.98926,99.77000
8678.36980,8680.75360,0.98871,99.71000
8678.38010,8680.76390,0.98878,99.72000
8678.39110,8680.77490,0.98886,99.72000
8678.40150,8680.78530,0.98842,99.68000
8678.41250,8680.79630,0.98837,99.67000
8678.42290,8680.80670,0.98852,99.69000
8678.43380,8680.81760,0.98803,99.64000
8678.44420,8680.82800,0.98765,99.60000
8678.45520,8680.83900,0.98772,99.61000
8678.46560,8680.84940,0.98757,99.59000
8678.47660,8680.86040,0.98762,99.60000
8678.48750,8680.87130,0.98805,99.64000
8678.49790,8680.88170,0.98809,99.64000
8678.50890,8680.89270,0.98765,99.60000
8678.51930,8680.90310,0.98724,99.56000
8678.53030,8680.91410,0.98750,99.58000
8678.54060,8680.92440,0.98812,99.65000
8678.55160,8680.93540,0.98777,99.61000
8678.56200,8680.94580,0.98701,99.53000
8678.57300,8680.95680,0.98704,99.54000
8678.58400,8680.96780,0.98703,99.54000
8678.59440,8680.97820,0.98729,99.56000
8678.60530,8680.98920,0.98845,99.68000
8678.61570,8680.99960,0.98859,99.69000
8678.62670,8681.01060,0.98760,99.59000
8678.63710,8681.02100,0.98733,99.57000
8678.64810,8681.03200,0.98736,99.57000
8678.65840,8681.04230,0.98720,99.55000
8678.66940,8681.05330,0.98725,99.56000
8678.67980,8681.06370,0.98734,99.57000
8678.69080,8681.07470,0.98775,99.61000
8678.70180,8681.08570,0.98817,99.65000
8678.71220,8681.09610,0.98796,99.63000
8678.72310,8681.10700,0.98794,99.62000
8678.73350,8681.11740,0.98781,99.61000
8678.74450,8681.12840,0.98671,99.50000
8678.75490,8681.13880,0.98598,99.43000
8678.76590,8681.14980,0.98598,99.43000
8678.77620,8681.16010,0.98514,99.34000
8678.78720,8681.17110,0.98323,99.15000
8678.79760,8681.18150,0.98130,98.95000
8678.80860,8681.19250,0.98016,98.84000
8678.81960,8681.20350,0.97887,98.71000
8678.83000,8681.21390,0.97543,98.36000
8678.84090,8681.22480,0.97081,97.89000
8678.85130,8681.23520,0.96694,97.50000
8678.86230,8681.24620,0.96286,97.09000
8678.87270,8681.25660,0.95792,96.59000
8678.88370,8681.26760,0.95285,96.08000
8678.89400,8681.27790,0.94768,95.56000
8678.90500,8681.28890,0.94347,95.14000
8678.91540,8681.29930,0.94084,94.87000
8678.92640,8681.31030,0.93847,94.63000
8678.93740,8681.32130,0.93715,94.50000
8678.94780,8681.33170,0.93860,94.64000
8678.95870,8681.34260,0.94114,94.90000
8678.96910,8681.35300,0.94302,95.09000
8678.98010,8681.36410,0.94535,95.32000
8678.99050,8681.37450,0.94927,95.72000
8679.00150,8681.38550,0.95406,96.20000
8679.01180,8681.39580,0.95820,96.62000
8679.02280,8681.40680,0.96156,96.96000
8679.03380,8681.41780,0.96514,97.32000
8679.04420,8681.42820,0.96863,97.67000
8679.05520,8681.43920,0.97160,97.97000
8679.06560,8681.44960,0.97449,98.26000
8679.07650,8681.46050,0.97681,98.49000
8679.08690,8681.47090,0.97861,98.68000
8679.09790,8681.48190,0.98076,98.89000
8679.10830,8681.49230,0.98230,99.05000
8679.11930,8681.50330,0.98291,99.11000
8679.12960,8681.51360,0.98397,99.22000
8679.14060,8681.52460,0.98496,99.32000
8679.15160,8681.53560,0.98526,99.35000
8679.16200,8681.54600,0.98592,99.41000
8679.17300,8681.55700,0.98640,99.46000
8679.18330,8681.56730,0.98622,99.44000
8679.19430,8681.57830,0.98652,99.47000
8679.20470,8681.58870,0.98671,99.49000
8679.21570,8681.59970,0.98593,99.41000
8679.22610,8681.61010,0.98557,99.37000
8679.23710,8681.62110,0.98579,99.40000
8679.24740,8681.63140,0.98521,99.34000
8679.25840,8681.64240,0.98465,99.28000
8679.26940,8681.65340,0.98519,99.34000
8679.27980,8681.66380,0.98511,99.33000
8679.29080,8681.67480,0.98383,99.20000
8679.30110,8681.68510,0.98357,99.17000
8679.31210,8681.69610,0.98404,99.22000
8679.32250,8681.70650,0.98346,99.16000
8679.33350,8681.71750,0.98341,99.15000
8679.34390,8681.72800,0.98443,99.26000
8679.35490,8681.73900,0.98414,99.23000
8679.36580,8681.74990,0.98357,99.17000
8679.37620,8681.76030,0.98438,99.25000
8679.38720,8681.77130,0.98424,99.24000
8679.39760,8681.78170,0.98270,99.08000
8679.40860,8681.79270,0.98189,99.00000
8679.41890,8681.80300,0.98181,98.99000
8679.42990,8681.81400,0.98142,98.95000
8679.44030,8681.82440,0.97977,98.79000
8679.45130,8681.83540,0.97705,98.51000
8679.46230,8681.84640,0.97482,98.29000
8679.47270,8681.85680,0.97180,97.98000
8679.48360,8681.86770,0.96661,97.46000
8679.49400,8681.87810,0.96128,96.92000
8679.50500,8681.88910,0.95497,96.28000
8679.51540,8681.89950,0.94540,95.32000
8679.52640,8681.91050,0.93455,94.22000
8679.53670,8681.92080,0.92276,93.04000
8679.54770,8681.93180,0.90801,91.55000
8679.55810,8681.94220,0.89168,89.90000
8679.56910,8681.95320,0.87492,88.21000
8679.58010,8681.96420,0.85676,86.38000
8679.59050,8681.97460,0.83821,84.51000
8679.60140,8681.98550,0.82113,82.79000
8679.61180,8681.99590,0.80667,81.33000
8679.62280,8682.00690,0.79606,80.26000
8679.63320,8682.01730,0.78983,79.63000
8679.64420,8682.02830,0.78812,79.46000
8679.65450,8682.03860,0.79133,79.78000
8679.66550,8682.04960,0.79947,80.60000
8679.67650,8682.06060,0.81179,81.84000
8679.68690,8682.07100,0.82656,83.33000
8679.69790,8682.08200,0.84254,84.94000
8679.70830,8682.09240,0.85950,86.65000
8679.71920,8682.10340,0.87626,88.34000
8679.72960,8682.11380,0.89163,89.89000
8679.74060,8682.12480,0.90584,91.33000
8679.75100,8682.13520,0.91871,92.62000
8679.76200,8682.14620,0.92978,93.74000
8679.77230,8682.15650,0.93927,94.70000
8679.78330,8682.16750,0.94732,95.51000
8679.79430,8682.17850,0.95420,96.20000
8679.80470,8682.18890,0.96002,96.79000
8679.81570,8682.19990,0.96416,97.20000
8679.82600,8682.21020,0.96685,97.47000
8679.83700,8682.22120,0.96904,97.70000
8679.84740,8682.23160,0.97044,97.84000
8679.85840,8682.24260,0.97061,97.85000
8679.86880,8682.25300,0.97051,97.84000
8679.87980,8682.26400,0.97062,97.85000
8679.89070,8682.27490,0.96984,97.77000
8679.90110,8682.28530,0.96788,97.58000
8679.91210,8682.29630,0.96566,97.35000
8679.92250,8682.30670,0.96307,97.09000
8679.93350,8682.31770,0.95994,96.78000
8679.94380,8682.32800,0.95719,96.50000
8679.95480,8682.33900,0.95475,96.25000
8679.96520,8682.34940,0.95189,95.96000
8679.97620,8682.36040,0.94876,95.65000
8679.98720,8682.37140,0.94530,95.30000
8679.99760,8682.38180,0.94171,94.94000
8680.00850,8682.39270,0.93827,94.59000
8680.01890,8682.40310,0.93430,94.19000
8680.02990,8682.41410,0.93024,93.78000
8680.04030,8682.42450,0.92682,93.43000
8680.05130,8682.43550,0.92289,93.04000
8680.06160,8682.44580,0.91929,92.68000
8680.07260,8682.45680,0.91806,92.55000
8680.08360,8682.46790,0.91764,92.51000
8680.09400,8682.47830,0.91712,92.46000
8680.10500,8682.48930,0.91820,92.56000
8680.11540,8682.49970,0.92013,92.76000
8680.12630,8682.51060,0.92201,92.95000
8680.13670,8682.52100,0.92494,93.24000
8680.14770,8682.53200,0.92837,93.59000
8680.15810,8682.54240,0.93169,93.92000
8680.16910,8682.55340,0.93512,94.27000
8680.18010,8682.56440,0.93749,94.51000
8680.19040,8682.57470,0.93909,94.67000
8680.20140,8682.58570,0.94091,94.85000
8680.21180,8682.59610,0.94132,94.89000
8680.22280,8682.60710,0.94068,94.83000
8680.23320,8682.61750,0.94129,94.89000
8680.24410,8682.62840,0.94187,94.95000
8680.25450,8682.63880,0.94113,94.87000
8680.26550,8682.64980,0.94026,94.78000
8680.27590,8682.66020,0.93942,94.70000
8680.28690,8682.67120,0.93843,94.60000
8680.29790,8682.68220,0.93742,94.50000
8680.30820,8682.69250,0.93569,94.32000
8680.31920,8682.70350,0.93344,94.10000
8680.32960,8682.71390,0.93110,93.86000
8680.34060,8682.72490,0.92791,93.54000
8680.35100,8682.73530,0.92421,93.17000
8680.36190,8682.74620,0.92084,92.83000
8680.37230,8682.75660,0.91715,92.45000
8680.38330,8682.76760,0.91315,92.05000
8680.39430,8682.77860,0.91012,91.74000
8680.40470,8682.78900,0.90831,91.56000
8680.41560,8682.79990,0.90666,91.39000
8680.42600,8682.81030,0.90527,91.25000
8680.43700,8682.82130,0.90575,91.30000
8680.44740,8682.83170,0.90790,91.52000
8680.45840,8682.84280,0.91036,91.77000
8680.46880,8682.85320,0.91414,92.15000
8680.47970,8682.86410,0.91965,92.70000
8680.49070,8682.87510,0.92505,93.25000
8680.50110,8682.88550,0.93036,93.78000
8680.51210,8682.89650,0.93623,94.37000
8680.52250,8682.90690,0.94182,94.94000
8680.53340,8682.91780,0.94715,95.47000
8680.54380,8682.92820,0.95228,95.99000
8680.55480,8682.93920,0.95634,96.40000
8680.56520,8682.94960,0.95975,96.74000
8680.57620,8682.96060,0.96306,97.08000
8680.58720,8682.97160,0.96599,97.37000
8680.59750,8682.98190,0.96839,97.61000
8680.60850,8682.99290,0.96989,97.76000
8680.61890,8683.00330,0.97089,97.87000
8680.62990,8683.01430,0.97226,98.00000
8680.64030,8683.02470,0.97338,98.12000
8680.65120,8683.03560,0.97409,98.19000
8680.66160,8683.04600,0.97485,98.26000
8680.67260,8683.05700,0.97522,98.30000
8680.68360,8683.06800,0.97516,98.29000
8680.69400,8683.07840,0.97455,98.23000
8680.70500,8683.08940,0.97281,98.06000
8680.71530,8683.09970,0.97111,97.89000
8680.72630,8683.11070,0.96993,97.77000
8680.73670,8683.12110,0.96737,97.51000
8680.74770,8683.13210,0.96350,97.12000
8680.75810,8683.14250,0.96013,96.78000
8680.76900,8683.15340,0.95750,96.51000
8680.78000,8683.16440,0.95506,96.27000
8680.79040,8683.17480,0.95302,96.06000
8680.80140,8683.18580,0.95210,95.97000
8680.81180,8683.19620,0.95222,95.98000
8680.82280,8683.20730,0.95250,96.01000
8680.83310,8683.21760,0.95347,96.10000
8680.84410,8683.22860,0.95589,96.35000
8680.85450,8683.23900,0.95823,96.58000
8680.86550,8683.25000,0.95994,96.76000
8680.87650,8683.26100,0.96250,97.01000
8680.88680,8683.27130,0.96555,97.32000
8680.89780,8683.28230,0.96824,97.59000
8680.90820,8683.29270,0.97134,97.90000
8680.91920,8683.30370,0.97436,98.21000
8680.92960,8683.31410,0.97666,98.44000
8680.94060,8683.32510,0.97942,98.72000
8680.95090,8683.33540,0.98217,99.00000
8680.96190,8683.34640,0.98389,99.17000
8680.97290,8683.35740,0.98559,99.34000
8680.98330,8683.36780,0.98709,99.49000
8680.99430,8683.37880,0.98783,99.56000
8681.00460,8683.38910,0.98876,99.66000
8681.01560,8683.40010,0.98920,99.70000
8681.02600,8683.41050,0.98905,99.69000
8681.03700,8683.42150,0.99018,99.80000
8681.04740,8683.43190,0.99163,99.95000
8681.05830,8683.44280,0.99189,99.97000
8681.06930,8683.45380,0.99189,99.97000
8681.07970,8683.46420,0.99176,99.96000
8681.09070,8683.47520,0.99149,99.93000
8681.10110,8683.48560,0.99159,99.94000
8681.11210,8683.49660,0.99141,99.92000
8681.12240,8683.50690,0.99131,99.91000
8681.13340,8683.51790,0.99175,99.96000
8681.14380,8683.52830,0.99155,99.94000
8681.15480,8683.53930,0.99123,99.90000
8681.16580,8683.55030,0.99177,99.96000
8681.17610,8683.56060,0.99201,99.98000
8681.18710,8683.57160,0.99164,99.94000
8681.19750,8683.58210,0.99144,99.92000
8681.20850,8683.59310,0.99159,99.94000
8681.21890,8683.60350,0.99149,99.93000
8681.22990,8683.61450,0.99064,99.84000
8681.24080,8683.62540,0.99033,99.81000
8681.25120,8683.63580,0.99107,99.89000
8681.26220,8683.64680,0.99097,99.88000
8681.27260,8683.65720,0.99018,99.80000
8681.28360,8683.66820,0.99033,99.81000
8681.29390,8683.67850,0.99083,99.86000
8681.30490,8683.68950,0.99112,99.89000
8681.31530,8683.69990,0.99144,99.92000
8681.32630,8683.71090,0.99137,99.91000
8681.33730,8683.72190,0.99130,99.91000
8681.34770,8683.73230,0.99193,99.97000
8681.35860,8683.74320,0.99242,100.02000
8681.36900,8683.75360,0.99200,99.98000
8681.38000,8683.76460,0.99168,99.94000
8681.39040,8683.77500,0.99232,100.01000
8681.40140,8683.78600,0.99265,100.04000
8681.41170,8683.79630,0.99198,99.97000
8681.42270,8683.80730,0.99153,99.93000
8681.43370,8683.81830,0.99158,99.93000
8681.44410,8683.82870,0.99164,99.94000
8681.45510,8683.83970,0.99162,99.94000
8681.46550,8683.85010,0.99121,99.90000
8681.47640,8683.86100,0.99082,99.86000
8681.48680,8683.87140,0.99060,99.83000
8681.49780,8683.88240,0.99021,99.79000
8681.50820,8683.89280,0.99058,99.83000
8681.51920,8683.90380,0.99092,99.86000
8681.53020,8683.91480,0.98970,99.74000
8681.54050,8683.92510,0.98901,99.67000
8681.55150,8683.93610,0.98959,99.73000
8681.56190,8683.94660,0.98935,99.71000
8681.57290,8683.95760,0.98929,99.70000
8681.58330,8683.96800,0.99049,99.82000
8681.59420,8683.97890,0.99101,99.87000
8681.60520,8683.98990,0.99058,99.83000
8681.61560,8684.00030,0.99060,99.83000
8681.62660,8684.01130,0.99085,99.86000
8681.63700,8684.02170,0.99056,99.83000
8681.64790,8684.03260,0.99023,99.79000
8681.65830,8684.04300,0.99081,99.85000
8681.66930,8684.05400,0.99131,99.90000
8681.67970,8684.06440,0.99077,99.85000
8681.69070,8684.07540,0.99008,99.78000
8681.70170,8684.08640,0.98947,99.71000
8681.71200,8684.09670,0.98938,99.71000
8681.72300,8684.10770,0.99020,99.79000
8681.73340,8684.11810,0.98993,99.76000
8681.74440,8684.12910,0.98867,99.63000
8681.75480,8684.13950,0.98846,99.61000
8681.76570,8684.15040,0.98777,99.54000
8681.77610,8684.16080,0.98630,99.39000
8681.78710,8684.17180,0.98590,99.35000
8681.79810,8684.18280,0.98483,99.24000
8681.80850,8684.19320,0.98235,98.99000
8681.81950,8684.20420,0.98057,98.82000
8681.82980,8684.21450,0.97888,98.64000
8681.84080,8684.22550,0.97667,98.42000
8681.85120,8684.23590,0.97534,98.29000
8681.86220,8684.24690,0.97454,98.21000
8681.87320,8684.25790,0.97361,98.11000
8681.88350,8684.26820,0.97340,98.09000
8681.89450,8684.27920,0.97411,98.16000
8681.90490,8684.28960,0.97495,98.25000
8681.91590,8684.30060,0.97571,98.32000
8681.92630,8684.31100,0.97726,98.48000
8681.93730,8684.32210,0.97960,98.71000
8681.94760,8684.33240,0.98160,98.92000
8681.95860,8684.34340,0.98334,99.09000
8681.96960,8684.35440,0.98489,99.25000
8681.98000,8684.36480,0.98588,99.35000
8681.99100,8684.37580,0.98744,99.50000
8682.00130,8684.38610,0.98908,99.67000
8682.01230,8684.39710,0.98934,99.69000
8682.02270,8684.40750,0.98966,99.73000
8682.03370,8684.41850,0.99043,99.80000
8682.04410,8684.42890,0.99053,99.81000
8682.05510,8684.43990,0.99122,99.88000
8682.06600,8684.45080,0.99199,99.96000
8682.07640,8684.46120,0.99142,99.90000
8682.08740,8684.47220,0.99144,99.90000
8682.09780,8684.48260,0.99201,99.96000
8682.10880,8684.49360,0.99148,99.91000
8682.11910,8684.50390,0.99141,99.90000
8682.13010,8684.51490,0.99184,99.94000
8682.14110,8684.52590,0.99133,99.89000
8682.15150,8684.53630,0.99119,99.88000
8682.16250,8684.54730,0.99147,99.91000
8682.17290,8684.55770,0.99096,99.85000
8682.18380,8684.56860,0.99045,99.80000
8682.19420,8684.57900,0.99035,99.79000
8682.20520,8684.59000,0.99049,99.81000
8682.21560,8684.60040,0.99077,99.83000
8682.22660,8684.61140,0.99052,99.81000
8682.23750,8684.62230,0.99051,99.81000
8682.24790,8684.63270,0.99102,99.86000
8682.25890,8684.64370,0.99053,99.81000
8682.26930,8684.65410,0.98988,99.74000
8682.28030,8684.66510,0.98992,99.75000
8682.29060,8684.67540,0.98913,99.67000
8682.30160,8684.68650,0.98824,99.58000
8682.31260,8684.69750,0.98819,99.57000
8682.32300,8684.70790,0.98763,99.52000
8682.33400,8684.71890,0.98693,99.44000
8682.34440,8684.72930,0.98629,99.38000
8682.35530,8684.74020,0.98469,99.22000
8682.36570,8684.75060,0.98355,99.10000
8682.37670,8684.76160,0.98306,99.05000
8682.38710,8684.77200,0.98142,98.89000
8682.39810,8684.78300,0.98016,98.76000
8682.40910,8684.79400,0.98000,98.75000
8682.41940,8684.80430,0.97854,98.60000
8682.43040,8684.81530,0.97650,98.39000
8682.44080,8684.82570,0.97582,98.32000
8682.45180,8684.83670,0.97556,98.30000
8682.46220,8684.84710,0.97544,98.28000
8682.47310,8684.85800,0.97612,98.35000
8682.48410,8684.86900,0.97725,98.47000
8682.49450,8684.87940,0.97890,98.63000
8682.50550,8684.89040,0.98093,98.84000
8682.51590,8684.90080,0.98252,99.00000
8682.52690,8684.91180,0.98391,99.14000
8682.53720,8684.92210,0.98567,99.31000
8682.54820,8684.93310,0.98722,99.47000
8682.55860,8684.94350,0.98807,99.56000
8682.56960,8684.95450,0.98880,99.63000
8682.58060,8684.96550,0.98988,99.74000
8682.59090,8684.97580,0.99098,99.85000
8682.60190,8684.98680,0.99161,99.91000
8682.61230,8684.99720,0.99179,99.93000
8682.62330,8685.00820,0.99207,99.96000
8682.63370,8685.01860,0.99279,100.03000
8682.64470,8685.02960,0.99340,100.09000
8682.65560,8685.04050,0.99349,100.10000
8682.66600,8685.05090,0.99309,100.06000
8682.67700,8685.06200,0.99222,99.97000
8682.68740,8685.07240,0.99209,99.96000
8682.69840,8685.08340,0.99319,100.07000
8682.70870,8685.09370,0.99338,100.09000
8682.71970,8685.10470,0.99294,100.04000
8682.73010,8685.11510,0.99388,100.14000
8682.74110,8685.12610,0.99435,100.18000
8682.75210,8685.13710,0.99324,100.07000
8682.76250,8685.14750,0.99287,100.03000
