wavelength_air_A,wavelength_vac_A,residual_flux,irradiance_uW_cm2_nm
3843.37250,3844.46270,0.65761,137.16000
3843.37710,3844.46730,0.65832,137.31000
3843.38130,3844.47150,0.65806,137.26000
3843.38590,3844.47610,0.65674,136.98000
3843.39020,3844.48040,0.65411,136.43000
3843.39480,3844.48500,0.64984,135.54000
3843.39900,3844.48920,0.64357,134.24000
3843.40330,3844.49350,0.63507,132.46000
3843.40790,3844.49810,0.62428,130.21000
3843.41220,3844.50240,0.61137,127.52000
3843.41670,3844.50690,0.59670,124.46000
3843.42100,3844.51120,0.58083,121.15000
3843.42560,3844.51580,0.56444,117.73000
3843.42990,3844.52010,0.54825,114.36000
3843.43410,3844.52430,0.53302,111.18000
3843.43870,3844.52890,0.51946,108.35000
3843.44300,3844.53320,0.50819,106.00000
3843.44760,3844.53780,0.49971,104.23000
3843.45180,3844.54200,0.49436,103.12000
3843.45640,3844.54660,0.49234,102.70000
3843.46070,3844.55090,0.49363,102.97000
3843.46500,3844.55520,0.49810,103.90000
3843.46950,3844.55970,0.50541,105.42000
3843.47380,3844.56400,0.51513,107.45000
3843.47840,3844.56860,0.52673,109.87000
3843.48270,3844.57290,0.53964,112.56000
3843.48690,3844.57710,0.55329,115.41000
3843.49150,3844.58170,0.56722,118.32000
3843.49580,3844.58600,0.58108,121.21000
3843.50040,3844.59060,0.59465,124.04000
3843.50460,3844.59480,0.60785,126.79000
3843.50920,3844.59940,0.62065,129.46000
3843.51350,3844.60380,0.63304,132.05000
3843.51780,3844.60810,0.64490,134.52000
3843.52230,3844.61260,0.65608,136.86000
3843.52660,3844.61690,0.66632,138.99000
3843.53120,3844.62150,0.67534,140.87000
3843.53550,3844.62580,0.68289,142.45000
3843.54000,3844.63030,0.68878,143.68000
3843.54430,3844.63460,0.69292,144.54000
3843.54860,3844.63890,0.69530,145.04000
3843.55320,3844.64350,0.69593,145.17000
3843.55740,3844.64770,0.69485,144.95000
3843.56200,3844.65230,0.69210,144.37000
3843.56630,3844.65660,0.68771,143.46000
3843.57090,3844.66120,0.68173,142.21000
3843.57510,3844.66540,0.67422,140.64000
3843.57940,3844.66970,0.66530,138.78000
3843.58400,3844.67430,0.65514,136.66000
3843.58830,3844.67860,0.64393,134.33000
3843.59280,3844.68310,0.63188,131.81000
3843.59710,3844.68740,0.61917,129.16000
3843.60170,3844.69200,0.60598,126.41000
3843.60600,3844.69630,0.59245,123.59000
3843.61020,3844.70050,0.57867,120.71000
3843.61480,3844.70510,0.56469,117.80000
3843.61910,3844.70940,0.55047,114.83000
3843.62370,3844.71400,0.53593,111.80000
3843.62790,3844.71820,0.52093,108.67000
3843.63250,3844.72280,0.50532,105.41000
3843.63680,3844.72710,0.48897,102.00000
3843.64110,3844.73140,0.47183,98.43000
3843.64560,3844.73590,0.45394,94.70000
3843.64990,3844.74020,0.43540,90.83000
3843.65450,3844.74480,0.41639,86.86000
3843.65880,3844.74910,0.39713,82.85000
3843.66330,3844.75360,0.37783,78.82000
3843.66760,3844.75790,0.35872,74.83000
3843.67190,3844.76220,0.34003,70.93000
3843.67650,3844.76680,0.32197,67.17000
3843.68070,3844.77100,0.30480,63.59000
3843.68530,3844.77560,0.28876,60.24000
3843.68960,3844.77990,0.27413,57.19000
3843.69420,3844.78450,0.26120,54.49000
3843.69840,3844.78870,0.25024,52.20000
3843.70270,3844.79300,0.24155,50.39000
3843.70730,3844.79760,0.23537,49.10000
3843.71150,3844.80180,0.23193,48.38000
3843.71610,3844.80640,0.23140,48.27000
3843.72040,3844.81070,0.23392,48.80000
3843.72500,3844.81530,0.23955,49.97000
3843.72920,3844.81950,0.24823,51.79000
3843.73350,3844.82380,0.25983,54.21000
3843.73810,3844.82840,0.27407,57.18000
3843.74240,3844.83270,0.29059,60.62000
3843.74690,3844.83720,0.30897,64.46000
3843.75120,3844.84150,0.32876,68.59000
3843.75580,3844.84610,0.34954,72.92000
3843.76010,3844.85040,0.37090,77.38000
3843.76430,3844.85460,0.39246,81.88000
3843.76890,3844.85920,0.41387,86.34000
3843.77320,3844.86350,0.43479,90.71000
3843.77780,3844.86810,0.45492,94.91000
3843.78200,3844.87230,0.47400,98.89000
3843.78660,3844.87690,0.49184,102.61000
3843.79090,3844.88120,0.50836,106.06000
3843.79520,3844.88550,0.52353,109.22000
3843.79970,3844.89000,0.53741,112.12000
3843.80400,3844.89430,0.55010,114.77000
3843.80860,3844.89890,0.56176,117.20000
3843.81290,3844.90320,0.57258,119.46000
3843.81740,3844.90770,0.58281,121.59000
3843.82170,3844.91200,0.59270,123.65000
3843.82600,3844.91630,0.60249,125.70000
3843.83060,3844.92090,0.61239,127.76000
3843.83480,3844.92510,0.62254,129.88000
3843.83940,3844.92970,0.63299,132.06000
3843.84370,3844.93400,0.64367,134.29000
3843.84830,3844.93860,0.65444,136.54000
3843.85250,3844.94280,0.66510,138.76000
3843.85680,3844.94710,0.67538,140.91000
3843.86140,3844.95170,0.68506,142.93000
3843.86570,3844.95600,0.69391,144.77000
3843.87020,3844.96050,0.70177,146.41000
3843.87450,3844.96480,0.70854,147.83000
3843.87910,3844.96940,0.71413,148.99000
3843.88340,3844.97370,0.71852,149.91000
3843.88760,3844.97790,0.72166,150.57000
3843.89220,3844.98250,0.72346,150.94000
3843.89650,3844.98690,0.72382,151.02000
3843.90110,3844.99150,0.72252,150.75000
3843.90530,3844.99570,0.71925,150.06000
3843.90990,3845.00030,0.71360,148.89000
3843.91420,3845.00460,0.70499,147.09000
3843.91850,3845.00890,0.69277,144.54000
3843.92300,3845.01340,0.67623,141.09000
3843.92730,3845.01770,0.65474,136.61000
3843.93190,3845.02230,0.62788,131.00000
3843.93620,3845.02660,0.59559,124.27000
3843.94070,3845.03110,0.55824,116.47000
3843.94500,3845.03540,0.51668,107.80000
3843.94930,3845.03970,0.47221,98.52000
3843.95390,3845.04430,0.42641,88.97000
3843.95810,3845.04850,0.38105,79.50000
3843.96270,3845.05310,0.33785,70.49000
3843.96700,3845.05740,0.29838,62.26000
3843.97160,3845.06200,0.26391,55.06000
3843.97580,3845.06620,0.23532,49.10000
3843.98010,3845.07050,0.21313,44.47000
3843.98470,3845.07510,0.19751,41.21000
3843.98900,3845.07940,0.18837,39.30000
3843.99350,3845.08390,0.18541,38.69000
3843.99780,3845.08820,0.18819,39.27000
3844.00240,3845.09280,0.19615,40.93000
3844.00670,3845.09710,0.20860,43.52000
3844.01090,3845.10130,0.22480,46.90000
3844.01550,3845.10590,0.24396,50.90000
3844.01980,3845.11020,0.26544,55.38000
3844.02440,3845.11480,0.28885,60.27000
3844.02860,3845.11900,0.31407,65.53000
3844.03320,3845.12360,0.34122,71.20000
3844.03750,3845.12790,0.37051,77.31000
3844.04170,3845.13210,0.40205,83.89000
3844.04630,3845.13670,0.43567,90.91000
3844.05060,3845.14100,0.47087,98.25000
3844.05520,3845.14560,0.50680,105.75000
3844.05940,3845.14980,0.54242,113.18000
3844.06400,3845.15440,0.57666,120.32000
3844.06830,3845.15870,0.60849,126.97000
3844.07260,3845.16300,0.63703,132.92000
3844.07710,3845.16750,0.66160,138.05000
3844.08140,3845.17180,0.68171,142.25000
3844.08600,3845.17640,0.69711,145.46000
3844.09030,3845.18070,0.70775,147.68000
3844.09480,3845.18520,0.71376,148.93000
3844.09910,3845.18950,0.71549,149.30000
3844.10340,3845.19380,0.71342,148.86000
3844.10800,3845.19840,0.70813,147.76000
3844.11220,3845.20260,0.70032,146.13000
3844.11680,3845.20720,0.69072,144.13000
3844.12110,3845.21150,0.68004,141.90000
3844.12570,3845.21610,0.66888,139.57000
3844.12990,3845.22030,0.65763,137.22000
3844.13420,3845.22460,0.64639,134.88000
3844.13880,3845.22920,0.63492,132.49000
3844.14310,3845.23350,0.62269,129.93000
3844.14760,3845.23800,0.60896,127.07000
3844.15190,3845.24230,0.59290,123.72000
3844.15650,3845.24690,0.57377,119.73000
3844.16080,3845.25120,0.55108,114.99000
3844.16500,3845.25540,0.52473,109.50000
3844.16960,3845.26000,0.49510,103.31000
3844.17390,3845.26430,0.46304,96.62000
3844.17850,3845.26890,0.42978,89.68000
3844.18270,3845.27310,0.39676,82.79000
3844.18730,3845.27770,0.36536,76.24000
3844.19160,3845.28200,0.33673,70.27000
3844.19590,3845.28630,0.31166,65.04000
3844.20040,3845.29080,0.29055,60.63000
3844.20470,3845.29510,0.27339,57.05000
3844.20930,3845.29970,0.25989,54.23000
3844.21360,3845.30400,0.24954,52.07000
3844.21810,3845.30850,0.24166,50.43000
3844.22240,3845.31280,0.23556,49.16000
3844.22670,3845.31710,0.23059,48.12000
3844.23130,3845.32170,0.22628,47.22000
3844.23550,3845.32590,0.22244,46.42000
3844.24010,3845.33050,0.21919,45.74000
3844.24440,3845.33480,0.21697,45.28000
3844.24900,3845.33940,0.21650,45.18000
3844.25320,3845.34360,0.21878,45.65000
3844.25780,3845.34820,0.22496,46.94000
3844.26210,3845.35250,0.23626,49.30000
3844.26640,3845.35680,0.25380,52.96000
3844.27090,3845.36130,0.27835,58.09000
3844.27520,3845.36560,0.31010,64.71000
3844.27980,3845.37030,0.34845,72.72000
3844.28410,3845.37460,0.39201,81.81000
3844.28860,3845.37910,0.43874,91.56000
3844.29290,3845.38340,0.48629,101.48000
3844.29720,3845.38770,0.53237,111.10000
3844.30180,3845.39230,0.57507,120.01000
3844.30600,3845.39650,0.61310,127.95000
3844.31060,3845.40110,0.64574,134.76000
3844.31490,3845.40540,0.67286,140.42000
3844.31950,3845.41000,0.69470,144.98000
3844.32370,3845.41420,0.71181,148.55000
3844.32800,3845.41850,0.72491,151.28000
3844.33260,3845.42310,0.73481,153.35000
3844.33690,3845.42740,0.74236,154.92000
3844.34140,3845.43190,0.74835,156.17000
3844.34570,3845.43620,0.75343,157.23000
3844.35030,3845.44080,0.75805,158.20000
3844.35460,3845.44510,0.76247,159.12000
3844.35880,3845.44930,0.76668,160.00000
3844.36340,3845.45390,0.77050,160.80000
3844.36770,3845.45820,0.77357,161.44000
3844.37230,3845.46280,0.77540,161.82000
3844.37650,3845.46700,0.77538,161.82000
3844.38110,3845.47160,0.77290,161.30000
3844.38540,3845.47590,0.76739,160.15000
3844.38960,3845.48010,0.75841,158.28000
3844.39420,3845.48470,0.74570,155.62000
3844.39850,3845.48900,0.72929,152.20000
3844.40310,3845.49360,0.70947,148.06000
3844.40730,3845.49780,0.68684,143.34000
3844.41190,3845.50240,0.66230,138.22000
3844.41620,3845.50670,0.63700,132.94000
3844.42050,3845.51100,0.61230,127.79000
3844.42500,3845.51550,0.58961,123.05000
3844.42930,3845.51980,0.57026,119.01000
3844.43390,3845.52440,0.55535,115.90000
3844.43820,3845.52870,0.54561,113.87000
3844.44270,3845.53320,0.54131,112.97000
3844.44700,3845.53750,0.54225,113.17000
3844.45160,3845.54210,0.54783,114.33000
3844.45590,3845.54640,0.55720,116.29000
3844.46010,3845.55060,0.56939,118.83000
3844.46470,3845.55520,0.58348,121.77000
3844.46900,3845.55950,0.59870,124.95000
3844.47360,3845.56410,0.61449,128.25000
3844.47780,3845.56830,0.63046,131.58000
3844.48240,3845.57290,0.64639,134.91000
3844.48670,3845.57720,0.66212,138.19000
3844.49100,3845.58150,0.67750,141.40000
3844.49550,3845.58600,0.69233,144.49000
3844.49980,3845.59030,0.70631,147.41000
3844.50440,3845.59490,0.71901,150.06000
3844.50870,3845.59920,0.72987,152.33000
3844.51320,3845.60370,0.73824,154.08000
3844.51750,3845.60800,0.74341,155.16000
3844.52180,3845.61230,0.74476,155.44000
3844.52640,3845.61690,0.74182,154.83000
3844.53060,3845.62110,0.73441,153.28000
3844.53520,3845.62570,0.72269,150.83000
3844.53950,3845.63000,0.70722,147.61000
3844.54410,3845.63460,0.68899,143.80000
3844.54830,3845.63880,0.66938,139.71000
3844.55260,3845.64310,0.65003,135.67000
3844.55720,3845.64770,0.63276,132.07000
3844.56150,3845.65200,0.61926,129.25000
3844.56600,3845.65650,0.61096,127.52000
3844.57030,3845.66080,0.60878,127.06000
3844.57490,3845.66540,0.61304,127.95000
3844.57920,3845.66970,0.62341,130.12000
3844.58370,3845.67420,0.63902,133.38000
3844.58800,3845.67850,0.65857,137.46000
3844.59230,3845.68280,0.68050,142.03000
3844.59690,3845.68740,0.70317,146.77000
3844.60110,3845.69160,0.72509,151.34000
3844.60570,3845.69620,0.74502,155.50000
3844.61000,3845.70050,0.76216,159.08000
3844.61460,3845.70510,0.77613,162.00000
3844.61880,3845.70930,0.78701,164.27000
3844.62310,3845.71360,0.79516,165.97000
3844.62770,3845.71820,0.80118,167.22000
3844.63200,3845.72250,0.80570,168.17000
3844.63650,3845.72700,0.80931,168.92000
3844.64080,3845.73130,0.81251,169.59000
3844.64540,3845.73590,0.81559,170.23000
3844.64970,3845.74020,0.81870,170.88000
3844.65390,3845.74440,0.82176,171.52000
3844.65850,3845.74900,0.82456,172.11000
3844.66280,3845.75330,0.82678,172.57000
3844.66740,3845.75800,0.82812,172.85000
3844.67160,3845.76220,0.82835,172.90000
3844.67620,3845.76680,0.82739,172.70000
3844.68050,3845.77110,0.82533,172.27000
3844.68480,3845.77540,0.82244,171.67000
3844.68930,3845.77990,0.81912,170.98000
3844.69360,3845.78420,0.81586,170.30000
3844.69820,3845.78880,0.81319,169.74000
3844.70250,3845.79310,0.81164,169.42000
3844.70700,3845.79760,0.81166,169.42000
3844.71130,3845.80190,0.81354,169.81000
3844.71590,3845.80650,0.81743,170.63000
3844.72020,3845.81080,0.82324,171.84000
3844.72440,3845.81500,0.83071,173.40000
3844.72900,3845.81960,0.83943,175.22000
3844.73330,3845.82390,0.84888,177.19000
3844.73790,3845.82850,0.85853,179.21000
3844.74210,3845.83270,0.86788,181.16000
3844.74670,3845.83730,0.87654,182.97000
3844.75100,3845.84160,0.88421,184.57000
3844.75520,3845.84580,0.89074,185.93000
3844.75980,3845.85040,0.89602,187.03000
3844.76410,3845.85470,0.90003,187.87000
3844.76870,3845.85930,0.90273,188.44000
3844.77290,3845.86350,0.90412,188.73000
3844.77750,3845.86810,0.90417,188.74000
3844.78180,3845.87240,0.90289,188.47000
3844.78610,3845.87670,0.90025,187.92000
3844.79060,3845.88120,0.89621,187.08000
3844.79490,3845.88550,0.89072,185.93000
3844.79950,3845.89010,0.88369,184.46000
3844.80380,3845.89440,0.87507,182.67000
3844.80830,3845.89890,0.86481,180.52000
3844.81260,3845.90320,0.85293,178.04000
3844.81720,3845.90780,0.83947,175.24000
3844.82150,3845.91210,0.82447,172.10000
3844.82570,3845.91630,0.80799,168.66000
3844.83030,3845.92090,0.79006,164.92000
3844.83460,3845.92520,0.77066,160.87000
3844.83920,3845.92980,0.74976,156.51000
3844.84340,3845.93400,0.72733,151.83000
3844.84800,3845.93860,0.70336,146.83000
3844.85230,3845.94290,0.67794,141.52000
3844.85660,3845.94720,0.65134,135.97000
3844.86110,3845.95170,0.62404,130.27000
3844.86540,3845.95600,0.59683,124.59000
3844.87000,3845.96060,0.57077,119.15000
3844.87430,3845.96490,0.54711,114.21000
3844.87880,3845.96940,0.52721,110.06000
3844.88310,3845.97370,0.51232,106.95000
3844.88770,3845.97830,0.50344,105.09000
3844.89200,3845.98260,0.50116,104.62000
3844.89620,3845.98680,0.50557,105.54000
3844.90080,3845.99140,0.51617,107.75000
3844.90510,3845.99570,0.53199,111.06000
3844.90970,3846.00030,0.55170,115.17000
3844.91390,3846.00450,0.57376,119.78000
3844.91850,3846.00910,0.59662,124.55000
3844.92280,3846.01340,0.61882,129.18000
3844.92710,3846.01770,0.63903,133.40000
3844.93160,3846.02220,0.65602,136.95000
3844.93590,3846.02650,0.66868,139.59000
3844.94050,3846.03110,0.67601,141.12000
3844.94480,3846.03540,0.67720,141.37000
3844.94930,3846.03990,0.67170,140.22000
3844.95360,3846.04420,0.65940,137.66000
3844.95820,3846.04880,0.64063,133.74000
3844.96250,3846.05310,0.61620,128.64000
3844.96670,3846.05730,0.58732,122.61000
3844.97130,3846.06190,0.55550,115.97000
3844.97560,3846.06620,0.52240,109.06000
3844.98020,3846.07080,0.48964,102.22000
3844.98440,3846.07500,0.45866,95.75000
3844.98900,3846.07960,0.43053,89.88000
3844.99330,3846.08390,0.40598,84.75000
3844.99760,3846.08820,0.38531,80.44000
3845.00210,3846.09270,0.36855,76.94000
3845.00640,3846.09700,0.35560,74.24000
3845.01100,3846.10160,0.34634,72.30000
3845.01530,3846.10590,0.34076,71.14000
3845.01980,3846.11040,0.33901,70.77000
3845.02410,3846.11470,0.34142,71.28000
3845.02840,3846.11900,0.34841,72.74000
3845.03300,3846.12360,0.36043,75.25000
3845.03720,3846.12780,0.37781,78.88000
3845.04180,3846.13240,0.40058,83.63000
3845.04610,3846.13670,0.42835,89.43000
3845.05070,3846.14140,0.46020,96.08000
3845.05490,3846.14560,0.49471,103.28000
3845.05950,3846.15020,0.53005,110.66000
3845.06380,3846.15450,0.56427,117.80000
3845.06810,3846.15880,0.59548,124.32000
3845.07260,3846.16330,0.62217,129.89000
3845.07690,3846.16760,0.64329,134.30000
3845.08150,3846.17220,0.65827,137.43000
3845.08580,3846.17650,0.66693,139.24000
3845.09030,3846.18100,0.66929,139.73000
3845.09460,3846.18530,0.66546,138.93000
3845.09920,3846.18990,0.65548,136.85000
3845.10350,3846.19420,0.63933,133.48000
3845.10770,3846.19840,0.61700,128.82000
3845.11230,3846.20300,0.58857,122.88000
3845.11660,3846.20730,0.55439,115.75000
3845.12120,3846.21190,0.51508,107.54000
3845.12540,3846.21610,0.47167,98.48000
3845.13000,3846.22070,0.42548,88.83000
3845.13430,3846.22500,0.37809,78.94000
3845.13850,3846.22920,0.33121,69.15000
3845.14310,3846.23380,0.28658,59.83000
3845.14740,3846.23810,0.24573,51.30000
3845.15200,3846.24270,0.20992,43.83000
3845.15620,3846.24690,0.17996,37.57000
3845.16080,3846.25150,0.15615,32.60000
3845.16510,3846.25580,0.13835,28.89000
3845.16940,3846.26010,0.12606,26.32000
3845.17400,3846.26470,0.11860,24.76000
3845.17820,3846.26890,0.11527,24.07000
3845.18280,3846.27350,0.11544,24.10000
3845.18710,3846.27780,0.11856,24.75000
3845.19170,3846.28240,0.12417,25.93000
3845.19590,3846.28660,0.13183,27.52000
3845.20050,3846.29120,0.14123,29.49000
3845.20480,3846.29550,0.15227,31.79000
3845.20900,3846.29970,0.16519,34.49000
3845.21360,3846.30430,0.18064,37.72000
3845.21790,3846.30860,0.19959,41.67000
3845.22250,3846.31320,0.22301,46.56000
3845.22670,3846.31740,0.25159,52.53000
3845.23130,3846.32200,0.28530,59.57000
3845.23560,3846.32630,0.32327,67.50000
3845.23990,3846.33060,0.36383,75.97000
3845.24440,3846.33510,0.40480,84.52000
3845.24870,3846.33940,0.44390,92.68000
3845.25330,3846.34400,0.47918,100.05000
3845.25760,3846.34830,0.50932,106.34000
3845.26210,3846.35280,0.53373,111.44000
3845.26640,3846.35710,0.55251,115.36000
3845.27100,3846.36170,0.56630,118.24000
3845.27530,3846.36600,0.57602,120.27000
3845.27950,3846.37020,0.58271,121.67000
3845.28410,3846.37480,0.58733,122.63000
3845.28840,3846.37910,0.59066,123.33000
3845.29300,3846.38370,0.59332,123.89000
3845.29720,3846.38790,0.59574,124.39000
3845.30180,3846.39250,0.59826,124.92000
3845.30610,3846.39680,0.60118,125.53000
3845.31070,3846.40140,0.60479,126.28000
3845.31490,3846.40560,0.60935,127.23000
3845.31920,3846.40990,0.61506,128.43000
3845.32380,3846.41450,0.62200,129.88000
3845.32810,3846.41880,0.63006,131.56000
3845.33260,3846.42330,0.63896,133.42000
3845.33690,3846.42760,0.64816,135.34000
3845.34150,3846.43220,0.65696,137.18000
3845.34580,3846.43650,0.66449,138.75000
3845.35030,3846.44100,0.66979,139.86000
3845.35460,3846.44530,0.67187,140.29000
3845.35890,3846.44960,0.66983,139.87000
3845.36350,3846.45420,0.66292,138.42000
3845.36770,3846.45840,0.65060,135.85000
3845.37230,3846.46300,0.63262,132.10000
3845.37660,3846.46730,0.60902,127.17000
3845.38120,3846.47190,0.58020,121.15000
3845.38540,3846.47610,0.54683,114.18000
3845.38970,3846.48040,0.50989,106.47000
3845.39430,3846.48500,0.47054,98.25000
3845.39860,3846.48930,0.43008,89.81000
3845.40310,3846.49380,0.38978,81.39000
3845.40740,3846.49810,0.35077,73.25000
3845.41200,3846.50270,0.31394,65.56000
3845.41630,3846.50700,0.27987,58.44000
3845.42080,3846.51150,0.24882,51.96000
3845.42510,3846.51580,0.22078,46.10000
3845.42940,3846.52010,0.19560,40.84000
3845.43400,3846.52480,0.17311,36.15000
3845.43820,3846.52900,0.15320,31.99000
3845.44280,3846.53360,0.13587,28.37000
3845.44710,3846.53790,0.12111,25.29000
3845.45170,3846.54250,0.10889,22.74000
3845.45590,3846.54670,0.09911,20.70000
3845.46020,3846.55100,0.09160,19.13000
3845.46480,3846.55560,0.08616,17.99000
3845.46910,3846.55990,0.08266,17.26000
3845.47360,3846.56440,0.08107,16.93000
3845.47790,3846.56870,0.08150,17.02000
3845.48250,3846.57330,0.08425,17.59000
3845.48680,3846.57760,0.08993,18.78000
3845.49130,3846.58210,0.09951,20.78000
3845.49560,3846.58640,0.11433,23.87000
3845.49990,3846.59070,0.13588,28.38000
3845.50450,3846.59530,0.16539,34.54000
3845.50870,3846.59950,0.20331,42.46000
3845.51330,3846.60410,0.24894,51.99000
3845.51760,3846.60840,0.30034,62.72000
3845.52220,3846.61300,0.35466,74.06000
3845.52640,3846.61720,0.40865,85.34000
3845.53100,3846.62180,0.45932,95.92000
3845.53530,3846.62610,0.50436,105.32000
3845.53960,3846.63040,0.54237,113.26000
3845.54410,3846.63490,0.57271,119.60000
3845.54840,3846.63920,0.59539,124.34000
3845.55300,3846.64380,0.61088,127.57000
3845.55730,3846.64810,0.62001,129.48000
3845.56180,3846.65260,0.62396,130.30000
3845.56610,3846.65690,0.62418,130.35000
3845.57070,3846.66150,0.62227,129.95000
3845.57500,3846.66580,0.61988,129.45000
3845.57920,3846.67000,0.61849,129.16000
3845.58380,3846.67460,0.61926,129.32000
3845.58810,3846.67890,0.62293,130.09000
3845.59270,3846.68350,0.62974,131.51000
3845.59690,3846.68770,0.63941,133.53000
3845.60150,3846.69230,0.65115,135.98000
3845.60580,3846.69660,0.66385,138.64000
3845.61000,3846.70080,0.67618,141.21000
3845.61460,3846.70540,0.68683,143.44000
3845.61890,3846.70970,0.69461,145.06000
3845.62350,3846.71430,0.69851,145.88000
3845.62770,3846.71850,0.69765,145.70000
3845.63230,3846.72310,0.69129,144.37000
3845.63660,3846.72740,0.67884,141.77000
3845.64120,3846.73200,0.65991,137.82000
3845.64540,3846.73620,0.63445,132.50000
3845.64970,3846.74050,0.60280,125.89000
3845.65430,3846.74510,0.56577,118.16000
3845.65860,3846.74940,0.52454,109.55000
3845.66310,3846.75390,0.48062,100.37000
3845.66740,3846.75820,0.43569,90.99000
3845.67200,3846.76280,0.39154,81.77000
3845.67630,3846.76710,0.34997,73.09000
3845.68080,3846.77160,0.31271,65.31000
3845.68510,3846.77590,0.28135,58.76000
3845.68940,3846.78020,0.25734,53.74000
3845.69400,3846.78480,0.24190,50.52000
3845.69820,3846.78900,0.23603,49.29000
3845.70280,3846.79360,0.24040,50.21000
3845.70710,3846.79790,0.25519,53.30000
3845.71170,3846.80250,0.27993,58.46000
3845.71590,3846.80670,0.31333,65.44000
3845.72050,3846.81130,0.35328,73.78000
3845.72480,3846.81560,0.39710,82.93000
3845.72910,3846.81990,0.44183,92.28000
3845.73360,3846.82440,0.48464,101.22000
3845.73790,3846.82870,0.52325,109.28000
3845.74250,3846.83330,0.55608,116.14000
3845.74680,3846.83760,0.58228,121.61000
3845.75130,3846.84210,0.60168,125.66000
3845.75560,3846.84640,0.61461,128.36000
3845.75990,3846.85070,0.62180,129.87000
3845.76450,3846.85530,0.62428,130.38000
3845.76870,3846.85950,0.62330,130.18000
3845.77330,3846.86410,0.62018,129.53000
3845.77760,3846.86840,0.61623,128.70000
3845.78220,3846.87300,0.61260,127.95000
