band,species,wavelength_A,lower_ep_eV,elgueta_loggf,gd_depth,gd_saturation,gd_purity,gd_gof,gd_robust,elgueta_status,failure_reasons,canonical_match,canonical_line_id,canonical_grade,canonical_gf_source,gf_sigma_dex,gradeable_currently,in_current_main_rya904,in_recent_rya1054_commit,implementation_artifact,conditioned_spectrum_reaches,coverage_note,gap_class,recommended_next_action
H,FeI,16073.87,6.349,-0.604,Y,Y,Y,Y,Y,robust,,True,gf_169297,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16100.281,6.351,-0.043,Y,Y,Y,Y,Y,robust,,True,gf_169311,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16102.408,5.874,0.546,Y,Y,Y,Y,Y,robust,,True,gf_169313,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16115.966,6.39,0.433,Y,Y,Y,Y,Y,robust,,True,gf_169318,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16123.212,6.351,-0.521,Y,Y,Y,Y,Y,robust,,True,gf_169321,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16125.899,6.351,0.86,Y,Y,Y,Y,Y,robust,,True,gf_169322,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16153.247,5.352,-0.685,Y,Y,Y,Y,Y,robust,,True,gf_169327,LAB,PRIMARY LAB Ruffoni2013,0.06,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,16165.029,6.319,0.988,Y,Y,Y,Y,Y,robust,,True,gf_169333,LAB,PRIMARY LAB Ruffoni2013,0.05,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,16171.93,6.38,-0.445,Y,Y,Y,Y,Y,robust,,True,gf_169336,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16174.975,6.38,0.185,Y,Y,Y,Y,Y,robust,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16177.991,6.38,-0.402,Y,Y,Y,Y,Y,robust,,True,gf_169341,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16179.583,6.319,0.261,Y,Y,Y,Y,Y,robust,,True,gf_169343,LAB,PRIMARY LAB Ruffoni2013,0.06,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,16180.9,6.275,0.295,Y,Y,Y,Y,Y,robust,,True,gf_169345,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16185.799,6.394,0.264,Y,Y,Y,Y,Y,robust,,True,gf_169347,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16316.32,6.28,1.073,Y,Y,Y,Y,Y,robust,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16331.524,5.979,-0.392,Y,Y,Y,Y,Y,robust,,True,gf_169415,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16345.494,6.474,-0.82,Y,Y,Y,Y,Y,robust,,True,gf_169420,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16377.388,6.365,-0.465,Y,Y,Y,Y,Y,robust,,True,gf_169430,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16394.389,5.956,0.358,Y,Y,Y,Y,Y,robust,,True,gf_169441,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16444.816,5.828,0.663,Y,Y,Y,Y,Y,robust,,True,gf_169464,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16466.921,6.394,0.003,Y,Y,Y,Y,Y,robust,,True,gf_169475,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16476.933,6.286,-0.592,Y,Y,Y,Y,Y,robust,,True,gf_169480,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16481.228,6.394,-0.162,Y,Y,Y,Y,Y,robust,,True,gf_169482,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16506.293,5.946,-0.463,Y,Y,Y,Y,Y,robust,,True,gf_169492,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16517.223,6.287,0.679,Y,Y,Y,Y,Y,robust,,True,gf_169497,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16524.466,6.336,0.688,Y,Y,Y,Y,Y,robust,,True,gf_169506,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16537.994,6.287,-0.867,Y,Y,Y,Y,Y,robust,,True,gf_169511,LAB,PRIMARY LAB Ruffoni2013,0.08,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,16539.193,6.336,-0.119,Y,Y,Y,Y,Y,robust,,True,gf_169512,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16544.667,6.336,-0.029,Y,Y,Y,Y,Y,robust,,True,gf_169516,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16612.761,6.398,0.286,Y,Y,Y,Y,Y,robust,,True,gf_169551,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16645.874,5.956,-0.032,Y,Y,Y,Y,Y,robust,,True,gf_169563,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16665.481,6.017,-0.039,Y,Y,Y,Y,Y,robust,,True,gf_169579,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16724.685,6.38,-0.408,Y,Y,Y,Y,Y,robust,,True,gf_169602,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16725.44,6.38,-0.561,Y,Y,Y,Y,Y,robust,,True,gf_169603,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16837.877,6.411,-0.384,Y,Y,Y,Y,Y,robust,,True,gf_169646,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16898.883,6.306,-0.908,Y,Y,Y,Y,Y,robust,,True,gf_169691,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16927.611,6.427,-0.163,Y,Y,Y,Y,Y,robust,,True,gf_169702,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16969.91,5.946,-0.069,Y,Y,Y,Y,Y,robust,,True,gf_169721,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17005.45,6.066,0.005,Y,Y,Y,Y,Y,robust,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17011.095,5.946,0.102,Y,Y,Y,Y,Y,robust,,True,gf_169741,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17033.659,6.394,-0.251,Y,Y,Y,Y,Y,robust,,True,gf_169754,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17037.787,6.394,-0.852,Y,Y,Y,Y,Y,robust,,True,gf_169756,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17094.434,6.674,-0.364,Y,Y,Y,Y,Y,robust,,True,gf_169784,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17130.952,6.351,-0.896,Y,Y,Y,Y,Y,robust,,True,gf_169795,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17161.103,6.017,-0.071,Y,Y,Y,Y,Y,robust,,True,gf_169810,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17166.201,5.946,-0.811,Y,Y,Y,Y,Y,robust,,True,gf_169812,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17400.579,6.37,-0.524,Y,Y,Y,Y,Y,robust,,True,gf_169917,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17418.506,6.319,-0.742,Y,Y,Y,Y,Y,robust,,True,gf_169926,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17478.016,6.639,-0.037,Y,Y,Y,Y,Y,robust,,True,gf_169957,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17488.549,6.639,-0.126,Y,Y,Y,Y,Y,robust,,True,gf_169962,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
