element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,4401.29,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0436,lm0440[uncorrected: no telluric band registered]",7.685,,ENGINE-A,True,,3.603,True,,,,224.0,0.012,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4408.413,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0440[uncorrected: no telluric band registered]",7.466,,ENGINE-A,True,,2.198,True,,,,109.478,0.014,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4423.841,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0440[uncorrected: no telluric band registered]",7.185,,ENGINE-A,True,,3.654,True,,,,57.516,0.007,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4432.568,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0440[uncorrected: no telluric band registered]",7.486,,ENGINE-A,True,,3.573,True,,,,22.448,0.01,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4447.717,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0444[uncorrected: no telluric band registered]",7.311,,ENGINE-A,True,,2.223,True,,,,40.642,0.013,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4459.117,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0444[uncorrected: no telluric band registered]",7.363,,ENGINE-A,True,,2.176,True,,,,26.183,0.008,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4461.968,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0444[uncorrected: no telluric band registered]",7.526,,ENGINE-A,True,,3.603,True,,,,78.484,0.018,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4476.075,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0444[uncorrected: no telluric band registered]",7.2219999999999995,,ENGINE-A,True,,3.686,True,,,,6.21,0.005,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4480.137,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0444,lm0448[uncorrected: no telluric band registered]",7.544,,ENGINE-A,True,,3.047,True,,,,25.46,0.008,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4481.609,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0444,lm0448[uncorrected: no telluric band registered]",7.411,,ENGINE-A,True,,3.686,True,,,,29.891,0.024,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4482.739,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0448[uncorrected: no telluric band registered]",7.545,,ENGINE-A,True,,3.654,True,,,,8.635,0.024,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4484.22,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0448[uncorrected: no telluric band registered]",7.309,,ENGINE-A,True,,3.603,True,,,,79.92,0.009,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4488.906,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0448[uncorrected: no telluric band registered]",7.418,,ENGINE-A,True,,3.654,True,,,,20.229,0.021,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4494.563,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0448[uncorrected: no telluric band registered]",7.487,,ENGINE-A,True,,2.198,True,,,,30.709,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4495.391,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0448[uncorrected: no telluric band registered]",7.0,,ENGINE-A,True,,2.885,True,,,,110.393,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4495.953,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0448[uncorrected: no telluric band registered]",7.0,,ENGINE-A,True,,3.654,True,,,,91.743,0.013,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4514.184,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0448[uncorrected: no telluric band registered]",7.5409999999999995,,ENGINE-A,True,,3.047,True,,,,98.235,0.013,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4528.757,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0452[uncorrected: no telluric band registered]",7.32,,ENGINE-A,True,,3.301,True,,,,23.104,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4531.636,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0452[uncorrected: no telluric band registered]",7.448,,ENGINE-A,True,,3.634,True,,,,10.202,0.016,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4547.847,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0452[uncorrected: no telluric band registered]",7.397,,ENGINE-A,True,,3.547,True,,,,14.776,0.017,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4554.451,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0452[uncorrected: no telluric band registered]",7.308,,ENGINE-A,True,,2.865,True,,,,32.254,0.012,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4565.662,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0456[uncorrected: no telluric band registered]",7.34,,ENGINE-A,True,,3.241,True,,,,13.613,0.008,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4574.216,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0456[uncorrected: no telluric band registered]",7.547,,ENGINE-A,True,,3.211,True,,,,6.002,0.003,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4581.508,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0456[uncorrected: no telluric band registered]",8.302,,ENGINE-A,True,,3.241,True,,,,147.956,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4595.358,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0456[uncorrected: no telluric band registered]",7.323,,ENGINE-A,True,,3.301,True,,,,98.305,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4607.646,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0460[uncorrected: no telluric band registered]",7.425,,ENGINE-A,True,,3.266,True,,,,10.554,0.01,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4611.184,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0460[uncorrected: no telluric band registered]",7.105,,ENGINE-A,True,,2.851,True,,,,50.423,0.017,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4619.288,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0460[uncorrected: no telluric band registered]",7.511,,ENGINE-A,True,,3.603,True,,,,7.516,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4625.045,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0460[uncorrected: no telluric band registered]",7.483,,ENGINE-A,True,,3.241,True,,,,10.008,0.008,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4630.12,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0460[uncorrected: no telluric band registered]",7.617,,ENGINE-A,True,,2.279,True,,,,41.035,0.004,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4637.503,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0460[uncorrected: no telluric band registered]",7.506,,ENGINE-A,True,,3.283,True,,,,88.754,0.01,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4654.605,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0464[uncorrected: no telluric band registered]",7.417,,ENGINE-A,True,,3.603,True,,,,63.197,0.018,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4654.631,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0464[uncorrected: no telluric band registered]",7.425,,ENGINE-A,True,,3.211,True,,,,39.297,0.018,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4667.453,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0464[uncorrected: no telluric band registered]",7.589,,ENGINE-A,True,,3.603,True,,,,182.352,0.009,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4668.134,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0464[uncorrected: no telluric band registered]",7.346,,ENGINE-A,True,,3.266,True,,,,19.498,0.009,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4669.171,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0464[uncorrected: no telluric band registered]",7.587,,ENGINE-A,True,,3.654,True,,,,24.026,0.012,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4678.846,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0464[uncorrected: no telluric band registered]",7.484,,ENGINE-A,True,,3.603,True,,,,38.905,0.009,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4704.948,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0468[uncorrected: no telluric band registered]",7.513,,ENGINE-A,True,,3.686,True,,,,33.291,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4707.274,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0468[uncorrected: no telluric band registered]",7.6160000000000005,,ENGINE-A,True,,3.241,True,,,,79.622,0.009,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4708.968,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0468[uncorrected: no telluric band registered]",7.639,,ENGINE-A,True,,3.64,True,,,,10.588,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4709.088,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0468[uncorrected: no telluric band registered]",7.633,,ENGINE-A,True,,3.654,True,,,,95.044,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4720.962,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0468,lm0472[uncorrected: no telluric band registered]",7.434,,ENGINE-A,True,,4.154,True,,,,48.845,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4726.137,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0472[uncorrected: no telluric band registered]",7.295,,ENGINE-A,True,,2.998,True,,,,10.822,0.01,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4727.395,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0472[uncorrected: no telluric band registered]",7.6000000000000005,,ENGINE-A,True,,3.686,True,,,,50.856,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4736.773,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0472[uncorrected: no telluric band registered]",7.651,,ENGINE-A,True,,3.211,True,,,,69.787,0.006,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4741.069,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0472[uncorrected: no telluric band registered]",7.4719999999999995,,ENGINE-A,True,,3.332,True,,,,116.149,0.013,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4745.8,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0472[uncorrected: no telluric band registered]",7.389,,ENGINE-A,True,,3.654,True,,,,20.416,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4768.32,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0476[uncorrected: no telluric band registered]",7.595000000000001,,ENGINE-A,True,,3.686,True,,,,36.947,0.014,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4768.396,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0476[uncorrected: no telluric band registered]",7.596,,ENGINE-A,True,,2.94,True,,,,42.418,0.014,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4787.827,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0476[uncorrected: no telluric band registered]",7.565,,ENGINE-A,True,,2.998,True,,,,8.985,0.014,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,4807.708,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0480[uncorrected: no telluric band registered]",7.5680000000000005,,ENGINE-A,True,,3.368,True,,,,4.959,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
