element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,9414.042,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.466,,synth-1D-LTE-gerber,True,,5.0638,False,0.18618381894825753,0.12770006695938188,3.9699809770992074,312.059,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9437.793,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",5.218,,synth-1D-LTE-gerber,False,"NON-MINIMUM: chi2 at a bracket end is not above the reported minimum (frac_rise = -1.3e-05 <= 0), so the optimizer returned a point that is not a minimum and the fit did not determine A(X). A correctness failure, not a quality threshold. Measured and retained; excluded from the aggregate only (RYA-711).",4.6076,False,2.7850271336465333,-1.3004394180322178e-05,0.7218976167595672,152.02,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9452.336,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.699,,synth-1D-LTE-gerber,True,,5.0095,False,0.0555524339473778,0.6707078780099645,3.2029189002679024,10.795,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9454.194,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",4.84,,synth-1D-LTE-gerber,False,"FIT-NOT-PHYSICAL: A(Fe) = 4.840 is 2.62 dex from solar 7.46, outside the +/-1.5 dex validity bound. This is a NON-CONVERGENT FIT, not an outlier: the bound spans a factor of ~1000 in abundance and cannot shape a result (RYA-1191).",5.0995,False,5.469289105118834,1.9283195589441177e-05,0.34421183493281315,20.468,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9463.028,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.552,,synth-1D-LTE-gerber,True,,4.9556,False,0.10290372890792376,0.9155573613501278,3.0560817739361115,18.467,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9507.152,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.447,,synth-1D-LTE-gerber,True,,4.652,False,0.2080655735018197,0.04592391176845599,2.9507018787304844,50.005,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9550.957,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",4.501,,synth-1D-LTE-gerber,False,SYNTHESIS: edge_pinned,4.988,False,,0.0,0.005167401139392069,47.255,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9626.823,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.03,,synth-1D-LTE-gerber,True,,5.3046,False,0.07495563387199919,0.8653877392311837,2.533828706886754,34.133,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9768.313,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.55,,synth-1D-LTE-gerber,True,,4.652,False,0.02166482231242286,2.8894152620546025,3.053634252552774,0.42,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9783.993,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.528,,synth-1D-LTE-gerber,True,,4.9913,False,0.11743974385286161,0.22355156390609615,3.031994660394857,54.312,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9786.641,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.468,,synth-1D-LTE-gerber,True,,4.6076,False,0.049944438764535797,0.6801209172248093,2.972313710257004,6.994,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9913.18,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.885,,synth-1D-LTE-gerber,True,,4.9913,False,0.0329963026891461,1.952348674978212,3.389066181411679,4.015,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9944.207,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.638,,synth-1D-LTE-gerber,True,,5.0117,False,0.09642600581082618,0.3803300570820392,3.1421488098769057,37.084,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,10142.844,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.719,,synth-1D-LTE-gerber,True,,5.0638,False,0.14151702652060733,0.09490445146648759,3.223084759410887,56.905,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,10216.313,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.623,,synth-1D-LTE-gerber,True,,4.7331,False,0.08550708550591736,3.4160708636344927,3.127292694675817,43.249,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,10435.355,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.772,,synth-1D-LTE-gerber,True,,4.7331,False,0.173616666698473,0.0681707272667132,3.2762987549828573,64.16,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,10863.518,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.548,,synth-1D-LTE-gerber,True,,4.7331,False,0.1467033123830149,0.6702332608510249,3.0521774092820557,74.421,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,11013.235,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.546,,synth-1D-LTE-gerber,True,,4.7955,False,0.027123130047354525,7.02122140898701,3.050243964875741,2.793,0.0,"none — LTE, no departure applied",native,,,,,,,,
