element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,9414.042,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.466,,synth-1D-LTE-gerber,True,,5.0638,False,0.18645676722538115,0.12771618383642885,3.969894495510048,311.886,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9437.793,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",5.218,,synth-1D-LTE-gerber,False,"NON-MINIMUM: chi2 at a bracket end is not above the reported minimum (frac_rise = -1.3e-05 <= 0), so the optimizer returned a point that is not a minimum and the fit did not determine A(X). A correctness failure, not a quality threshold. Measured and retained; excluded from the aggregate only (RYA-711).",4.6076,False,2.788367184167932,-1.3028258188197331e-05,0.7218572944230148,151.742,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9452.336,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.699,,synth-1D-LTE-gerber,True,,5.0095,False,0.0525107940403657,0.7544414577360877,3.2031272072983334,9.6,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9454.194,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",4.818,,synth-1D-LTE-gerber,False,"FIT-NOT-PHYSICAL: A(Fe) = 4.818 is 2.64 dex from solar 7.46, outside the +/-1.5 dex validity bound. This is a NON-CONVERGENT FIT, not an outlier: the bound spans a factor of ~1000 in abundance and cannot shape a result (RYA-1191).",5.0995,False,4.812834836700281,2.080513076152994e-05,0.3223403128766158,18.98,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9463.028,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.552,,synth-1D-LTE-gerber,True,,4.9556,False,0.10092735882242239,0.9522052879398255,3.056092324971826,17.756,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9507.152,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.441,,synth-1D-LTE-gerber,True,,4.652,False,0.1706118539035314,0.046340804497780386,2.945215908812264,49.557,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9550.957,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",4.508,,synth-1D-LTE-gerber,False,"NON-MINIMUM: chi2 at a bracket end is not above the reported minimum (frac_rise = -1.23e-06 <= 0), so the optimizer returned a point that is not a minimum and the fit did not determine A(X). A correctness failure, not a quality threshold. Measured and retained; excluded from the aggregate only (RYA-711).",4.988,False,1.350746199318342,-1.2336236859476623e-06,0.012222129059466624,47.018,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9626.823,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.031,,synth-1D-LTE-gerber,True,,5.3046,False,0.07512654961574984,0.8714397963739552,2.535349855361348,33.905,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9768.313,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.55,,synth-1D-LTE-gerber,True,,4.652,False,0.019920444897286067,3.417840252198646,3.0536244489110542,0.355,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9783.993,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.528,,synth-1D-LTE-gerber,True,,4.9913,False,0.11741955850364659,0.22362485418057396,3.0319970190994754,54.294,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9786.641,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.468,,synth-1D-LTE-gerber,True,,4.6076,False,0.04498054673621614,0.8381145476956678,2.97235353142238,5.676,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9913.18,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.885,,synth-1D-LTE-gerber,True,,4.9913,False,0.02572698623519584,3.21092846959391,3.3891841677451033,2.441,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,9944.207,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.638,,synth-1D-LTE-gerber,True,,5.0117,False,0.09188052418437835,0.4188703026231646,3.1421485347779727,33.672,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,10142.844,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.719,,synth-1D-LTE-gerber,True,,5.0638,False,0.1411420019700954,0.09516555262186073,3.223253907272107,56.762,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,10216.313,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.621,,synth-1D-LTE-gerber,True,,4.7331,False,0.08464758777704408,3.460133308642898,3.1245963904360172,42.7,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,10435.355,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.772,,synth-1D-LTE-gerber,True,,4.7331,False,0.17379443316708681,0.06802217375500252,3.276324304787291,64.3,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,10863.518,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.548,,synth-1D-LTE-gerber,True,,4.7331,False,0.14646841441239927,0.6739823997703965,3.052314055654456,74.009,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,11013.235,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.546,,synth-1D-LTE-gerber,True,,4.7955,False,0.027015199863180704,7.077380659432484,3.0502562608533177,2.771,0.0,"none — LTE, no departure applied",native,,,,,,,,
